block_id,cell_line_id,drug1_original,drug1_id,drug1_match_source,drug2_original,drug2_id,drug2_match_source,synergy_loewe,synergy_bliss,synergy_zip,synergy_hsa,source_study,A_d1,A_d2,target_combo_auc
340140,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,-34.5467854249551,-0.866354701113487,-0.401948516271426,-12.5630016201805,ALMANAC,164.5482635498047,195.9326171875,145.69365494369725
340292,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,1.03847429072547,13.4761713926512,11.061781979105,-0.478491078388258,ALMANAC,192.5455780029297,195.9326171875,195.27757188594032
340935,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Gefitinib,Gefitinib,exact,-2.5902723828682,5.38906395526674,2.70195165625187,1.39497123179355,ALMANAC,249.13739013671875,203.01541137695312,223.48612837396774
341031,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Gefitinib,Gefitinib,exact,5.68736310504295,10.0063942879441,0.637344171629,6.04350272941771,ALMANAC,164.5482635498047,203.01541137695312,189.46920056842185
341103,HL-60,Axitinib,Axitinib (AG-013736),exact,Gefitinib,Gefitinib,exact,1.99218335053256,0.0535343371761942,-2.3995332947218,2.16690717627641,ALMANAC,163.8475341796875,203.01541137695312,185.42365612885288
341333,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Gefitinib,Gefitinib,exact,1.6234223222911,9.64341238396195,5.00045367629384,2.47528135570467,ALMANAC,192.5455780029297,203.01541137695312,199.4039170122325
341436,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Gefitinib,Gefitinib,exact,-6.98326625908617,8.132053696635,6.60516691366878,-2.83016308873977,ALMANAC,195.9326171875,203.01541137695312,192.49074802314038
341794,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,-29.5934636491082,-5.96896980866458,9.07915887979422,-24.424254667176,ALMANAC,215.8443603515625,195.9326171875,176.29502512042305
341847,HL-60,Gefitinib,Gefitinib,exact,Imatinib,Imatinib,exact,3.74007509021974,12.731949018243,7.48392910184544,5.92632252814026,ALMANAC,203.01541137695312,196.768798828125,203.6321801927588
341940,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,12.7285856398919,25.6945203291013,20.4223260183874,-0.974421134524502,ALMANAC,186.80133056640625,195.9326171875,204.09555951684501
342212,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Imatinib,Imatinib,exact,-11.9777770630231,3.91152987182211,17.4459805945869,-20.8800878011912,ALMANAC,186.80133056640625,196.768798828125,179.80728763424253
342314,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Gefitinib,Gefitinib,exact,-9.69659959241952,15.9490349305686,19.0045370898127,-5.54349642207312,ALMANAC,186.80133056640625,203.01541137695312,185.21177137926017
342450,HL-60,Lenalidomide,Lenalidomide,exact,Imatinib,Imatinib,exact,1.2567667260018,8.15331095165627,4.95418937757574,1.75100410358567,ALMANAC,213.66680908203125,196.768798828125,206.47457068107994
342565,HL-60,Lenalidomide,Lenalidomide,exact,Gefitinib,Gefitinib,exact,-11.4285689724045,-8.87453330629,-2.41907955606344,-5.06323956116372,ALMANAC,213.66680908203125,203.01541137695312,196.9125412570877
342659,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Imatinib,Imatinib,exact,-28.2704231964817,-9.7813359903882,6.87463665002967,-25.4615880005093,ALMANAC,215.8443603515625,196.768798828125,178.03615639336203
342842,HL-60,Axitinib,Axitinib (AG-013736),exact,Imatinib,Imatinib,exact,-23.301944971032,-10.7257320856369,0.282454326382424,-17.5350142449014,ALMANAC,163.8475341796875,196.768798828125,157.00622153287424
342847,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Imatinib,Imatinib,exact,-17.521632940399,-7.67683009348696,4.01224051454581,-17.4155086240613,ALMANAC,249.13739013671875,196.768798828125,205.43146154202287
342941,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Gefitinib,Gefitinib,exact,-7.03701997605086,3.92312030784694,3.4602626989911,-6.48447321265089,ALMANAC,215.8443603515625,203.01541137695312,202.39286588820696
343049,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Imatinib,Imatinib,exact,-41.3733661384151,-11.8823419686608,-2.206179039353,-20.7402666376744,ALMANAC,164.5482635498047,196.768798828125,139.28516505054975
343236,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Imatinib,Imatinib,exact,-9.2389050500866,-1.04667795907242,8.03840551460648,-12.0384910783883,ALMANAC,192.5455780029297,196.768798828125,185.41828336544074
343281,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Imatinib,Imatinib,exact,-15.0763299569092,-8.09178840061465,10.2013991019602,-23.1610204094068,ALMANAC,195.9326171875,196.768798828125,181.2743780509033
352217,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Vismodegib,Vismodegib (GDC-0449),exact,-22.11708824684,-6.05817071547165,3.08566806411541,-19.3363633999218,ALMANAC,215.8443603515625,249.13739013671875,210.3737869973006
352425,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Vismodegib,Vismodegib (GDC-0449),exact,-1.52581387891646,25.8394512734053,21.3592339817735,2.58139051924269,ALMANAC,186.80133056640625,249.13739013671875,216.44354647264603
352623,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Vismodegib,Vismodegib (GDC-0449),exact,-15.0586768790467,1.48577823124635,6.01697507144694,-11.5742634197769,ALMANAC,195.9326171875,249.13739013671875,207.4763267830627
352672,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Vismodegib,Vismodegib (GDC-0449),exact,-2.33714017767772,7.24080059112192,5.59581636566539,-1.2371369552024,ALMANAC,192.5455780029297,249.13739013671875,218.5043438921465
352849,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Vismodegib,Vismodegib (GDC-0449),exact,-21.7112695164569,-5.18395729747459,-4.40824838157199,-11.3597074234822,ALMANAC,164.5482635498047,249.13739013671875,185.13155732680482
352885,HL-60,Axitinib,Axitinib (AG-013736),exact,Vismodegib,Vismodegib (GDC-0449),exact,-7.11382595127175,1.05993411233521,-2.72289548858237,-2.97893028576176,ALMANAC,163.8475341796875,249.13739013671875,199.3786362069314
355878,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Dasatinib,Dasatinib,exact,-29.2495283311359,-18.4538750466336,1.08923491056998,-29.2154985689644,ALMANAC,215.8443603515625,136.0251922607422,146.68524797501644
361164,HL-60,Axitinib,Axitinib (AG-013736),exact,Dasatinib,Dasatinib,exact,-9.7571090177688,-11.2668372974379,-4.30643435455124,-9.71016523563101,ALMANAC,163.8475341796875,136.0251922607422,140.17925420244603
361237,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Dasatinib,Dasatinib,exact,-18.2248327326898,-13.8045392386213,-1.25361927506477,-18.1776096800755,ALMANAC,249.13739013671875,136.0251922607422,174.35645846604066
361368,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Dasatinib,Dasatinib,exact,-18.326695432545,-13.7239495458182,-6.34322598136792,-18.2723874578532,ALMANAC,164.5482635498047,136.0251922607422,131.96003247272844
361856,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Dasatinib,Dasatinib,exact,-17.6295629096533,-8.8957016597623,2.04177409958648,-16.2425539252018,ALMANAC,192.5455780029297,136.0251922607422,146.65582222218265
362555,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Dasatinib,Dasatinib,exact,-25.5274786559019,-12.5407966790823,3.81217377761614,-23.7763317029795,ALMANAC,195.9326171875,136.0251922607422,140.4514260682192
366911,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Erlotinib hydrochloride,Erlotinib,exact,11.0681527697125,17.9865198651062,16.7429882956786,10.5628905192427,ALMANAC,192.5455780029297,193.59735107421875,204.13961730828672
367070,HL-60,Axitinib,Axitinib (AG-013736),exact,Erlotinib hydrochloride,Erlotinib,exact,-17.8428216856185,-16.1622794170139,-3.63736404650886,-14.8807207911866,ALMANAC,163.8475341796875,193.59735107421875,160.87962094133462
367152,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Erlotinib hydrochloride,Erlotinib,exact,-4.59073091331681,8.74670715765864,6.74260725887143,3.94672365325787,ALMANAC,164.5482635498047,193.59735107421875,174.48207639869491
367233,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Erlotinib hydrochloride,Erlotinib,exact,15.2267813351007,19.6255698418027,19.3148637872191,14.8906125421467,ALMANAC,249.13739013671875,193.59735107421875,236.59415194056945
367336,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Erlotinib hydrochloride,Erlotinib,exact,-13.9986631730251,-3.15104822088049,4.74373740954549,-14.5039983696462,ALMANAC,195.9326171875,193.59735107421875,180.76632095783427
367598,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Erlotinib hydrochloride,Erlotinib,exact,-20.5882187285807,1.16504958488958,10.257169523142,-21.0935539252018,ALMANAC,186.80133056640625,193.59735107421875,169.6111220917318
367685,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Erlotinib hydrochloride,Erlotinib,exact,4.65458586682596,15.5219849671237,3.6169183483629,4.32561254214676,ALMANAC,215.8443603515625,193.59735107421875,209.37544157971658
367799,HL-60,Lenalidomide,Lenalidomide,exact,Erlotinib hydrochloride,Erlotinib,exact,-0.850603641062594,-2.2391794908318,-2.48805175422287,-0.4277736741921,ALMANAC,213.66680908203125,193.59735107421875,202.7814764370624
368854,HL-60,Gefitinib,Gefitinib,exact,Erlotinib hydrochloride,Erlotinib,exact,1.1050845554102,-0.315211002642761,-3.30975311841378,1.17350143103566,ALMANAC,203.01541137695312,193.59735107421875,199.41146578099614
369061,HL-60,Gefitinib,Gefitinib,exact,Sunitinib,Sunitinib,exact,0.0152739645956961,2.10782839770866,-0.602076422208926,0.235950495603248,ALMANAC,203.01541137695312,166.6292724609375,184.83761588354102
369771,HL-60,Gefitinib,Gefitinib,exact,Vemurafenib,Vemurafenib (PLX-4032),exact,-0.962559972361446,10.0466429845629,-0.149699649077382,-0.360817876268575,ALMANAC,203.01541137695312,215.8443603515625,208.46732589189637
369995,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Sunitinib,Sunitinib,exact,-6.53495891500577,6.79983359714954,7.11005221167859,-5.01644281409063,ALMANAC,195.9326171875,166.6292724609375,174.74598590921298
370284,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Sunitinib,Sunitinib,exact,-1.27451202899424,5.55703887538833,0.974537747452656,-0.605943013408802,ALMANAC,249.13739013671875,166.6292724609375,206.60881926983387
370359,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Sunitinib,Sunitinib,exact,10.1381349870446,16.3799859710423,10.8557608499525,10.5873903199245,ALMANAC,164.5482635498047,166.6292724609375,175.7269029924157
370387,HL-60,Axitinib,Axitinib (AG-013736),exact,Sunitinib,Sunitinib,exact,-15.3922911305809,-10.3354450967616,-2.36472481558293,-12.191662563081,ALMANAC,163.8475341796875,166.6292724609375,149.8461121897316
370565,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Sunitinib,Sunitinib,exact,-9.32574096100745,-0.489513734641566,4.57914605457425,-8.2161094807573,ALMANAC,192.5455780029297,166.6292724609375,170.26168427092614
372081,HL-60,Lenalidomide,Lenalidomide,exact,Sunitinib,Sunitinib,exact,-1.70745256883757,0.395065673864891,-4.59078094763609,-1.37910700752543,ALMANAC,213.66680908203125,166.6292724609375,188.4405882026468
372328,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Sunitinib,Sunitinib,exact,-1.290328608851,12.2455270184871,10.0973299295154,-0.666387457853234,ALMANAC,215.8443603515625,166.6292724609375,189.946487797399
372475,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Sunitinib,Sunitinib,exact,-32.3579589150058,-7.67244144819149,12.3575497011462,-30.8394428140906,ALMANAC,186.80133056640625,166.6292724609375,144.35734259866607
374044,HL-60,Gefitinib,Gefitinib,exact,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,7.6488961669396,5.44995710204589,2.57828816881082,8.88258321112819,ALMANAC,203.01541137695312,165.6033172607422,191.95826048578726
374687,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,-23.7237630849882,15.3621842555816,14.8773626521494,8.13916829702043,ALMANAC,215.8443603515625,165.6033172607422,167.00007572116414
374869,HL-60,Lenalidomide,Lenalidomide,exact,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,-50.3074298728721,-3.57445431265167,-2.21978384224049,3.3349511001095,ALMANAC,213.66680908203125,165.6033172607422,139.32763329851463
375017,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,-54.80758735762,6.9871053555697,11.6418611386142,-10.1599428140907,ALMANAC,186.80133056640625,165.6033172607422,121.39473655595421
375828,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,-54.6711429131756,-1.2776854088115,-0.519400770659037,-10.0234983696462,ALMANAC,195.9326171875,165.6033172607422,126.0968243109455
376013,HL-60,Vandetanib,Vandetanib (ZD6474),exact,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,-22.7535631650623,11.5087832843974,12.2649212535544,5.78994607479821,ALMANAC,192.5455780029297,165.6033172607422,156.32088446677363
