beataml_drug_id,chembl_id,target_chembl_id,target_uniprot,target_name,standard_type,standard_value_nM,pIC50,assay_chembl_id
Dasatinib,CHEMBL5416410,CHEMBL5251,Q06187,Tyrosine-protein kinase BTK,IC50,100.0,7.0,CHEMBL924608
Dasatinib,CHEMBL5416410,CHEMBL5251,Q06187,Tyrosine-protein kinase BTK,IC50,1.3,8.89,CHEMBL924609
Dasatinib,CHEMBL5416410,CHEMBL2959,Q08881,Tyrosine-protein kinase ITK/TSK,IC50,228.0,6.64,CHEMBL924614
Dasatinib,CHEMBL5416410,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,IC50,13.0,7.89,CHEMBL997066
Dasatinib,CHEMBL5416410,CHEMBL2068,P29317,Ephrin type-A receptor 2,IC50,137.0,6.86,CHEMBL997067
Dasatinib,CHEMBL5416410,CHEMBL267,P12931,Proto-oncogene tyrosine-protein kinase Src,IC50,14.0,7.85,CHEMBL1022370
Dasatinib,CHEMBL5416410,CHEMBL267,P12931,Proto-oncogene tyrosine-protein kinase Src,IC50,0.6,9.22,CHEMBL1022370
Dasatinib,CHEMBL5416410,CHEMBL203,P00533,Epidermal growth factor receptor,IC50,2870.0,5.54,CHEMBL1022371
Dasatinib,CHEMBL5416410,CHEMBL279,P35968,Vascular endothelial growth factor receptor 2,IC50,2360.0,5.63,CHEMBL1022373
Dasatinib,CHEMBL5416410,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,Kd,495.0,6.31,CHEMBL997164
Dasatinib,CHEMBL5416410,CHEMBL1974,P36888,Receptor-type tyrosine-protein kinase FLT3,Kd,10000.0,5.0,CHEMBL1063729
Dasatinib,CHEMBL5416410,CHEMBL1974,P36888,Receptor-type tyrosine-protein kinase FLT3,Kd,10000.0,5.0,CHEMBL1061073
Dasatinib,CHEMBL5416410,CHEMBL1955,P35916,Vascular endothelial growth factor receptor 3,Kd,10000.0,5.0,CHEMBL1060246
Dasatinib,CHEMBL5416410,CHEMBL4223,P42685,Tyrosine-protein kinase FRK,Kd,0.31,9.51,CHEMBL1060247
Dasatinib,CHEMBL5416410,CHEMBL2999,O75914,Serine/threonine-protein kinase PAK 3,Kd,10000.0,5.0,CHEMBL1062779
Dasatinib,CHEMBL5416410,CHEMBL5790,Q00537,Cyclin-dependent kinase 17,Kd,10000.0,5.0,CHEMBL1051349
Dasatinib,CHEMBL5416410,CHEMBL5316,Q07002,Cyclin-dependent kinase 18,Kd,10000.0,5.0,CHEMBL1062782
Dasatinib,CHEMBL5416410,CHEMBL2534,O15530,3-phosphoinositide-dependent protein kinase 1,Kd,10000.0,5.0,CHEMBL1061922
Dasatinib,CHEMBL5416410,CHEMBL6162,O94921,Cyclin-dependent kinase 14,Kd,10000.0,5.0,CHEMBL1051350
Dasatinib,CHEMBL5416410,CHEMBL4004,Q16816,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform",Kd,10000.0,5.0,CHEMBL1061153
Dasatinib,CHEMBL5416410,CHEMBL5969,Q99755,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,Kd,10000.0,5.0,CHEMBL1061923
Dasatinib,CHEMBL5416410,CHEMBL5667,P78356,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,Kd,10000.0,5.0,CHEMBL1062784
Dasatinib,CHEMBL5416410,CHEMBL4924,Q9UK32,Ribosomal protein S6 kinase alpha-6,Kd,10000.0,5.0,CHEMBL1039275
Dasatinib,CHEMBL5416410,CHEMBL4924,Q9UK32,Ribosomal protein S6 kinase alpha-6,Kd,10000.0,5.0,CHEMBL1061926
Dasatinib,CHEMBL5416410,CHEMBL5426,Q86YV6,Myosin light chain kinase family member 4,Kd,10000.0,5.0,CHEMBL1051352
Dasatinib,CHEMBL5416410,CHEMBL4202,Q9H2G2,STE20-like serine/threonine-protein kinase,Kd,720.0,6.14,CHEMBL1062787
Dasatinib,CHEMBL5416410,CHEMBL279,P35968,Vascular endothelial growth factor receptor 2,Kd,10000.0,5.0,CHEMBL1051261
Dasatinib,CHEMBL5416410,CHEMBL5491,P30291,Wee1-like protein kinase,Kd,7000.0,5.15,CHEMBL1061935
Dasatinib,CHEMBL5416410,CHEMBL5405,Q86UX6,Serine/threonine-protein kinase 32C,Kd,10000.0,5.0,CHEMBL1062789
Dasatinib,CHEMBL5416410,CHEMBL2073,P07947,Tyrosine-protein kinase Yes,Kd,0.3,9.52,CHEMBL1051262
Dasatinib,CHEMBL5416410,CHEMBL5552,O00506,Serine/threonine-protein kinase 25,Kd,10000.0,5.0,CHEMBL1051263
Dasatinib,CHEMBL5416410,CHEMBL3886,Q9NYL2,Mitogen-activated protein kinase kinase kinase 20,Kd,45.0,7.35,CHEMBL1051317
Dasatinib,CHEMBL5416410,CHEMBL2803,P43403,Tyrosine-protein kinase ZAP-70,Kd,10000.0,5.0,CHEMBL1061189
Dasatinib,CHEMBL5416410,CHEMBL2918,P22694,cAMP-dependent protein kinase catalytic subunit beta,Kd,10000.0,5.0,CHEMBL1039274
Dasatinib,CHEMBL5416410,CHEMBL5818,P51817,cAMP-dependent protein kinase catalytic subunit PRKX,Kd,10000.0,5.0,CHEMBL1061157
Dasatinib,CHEMBL5416410,CHEMBL5469,Q14289,Protein-tyrosine kinase 2-beta,Kd,10000.0,5.0,CHEMBL1061158
Dasatinib,CHEMBL5416410,CHEMBL5975,Q9BRS2,Serine/threonine-protein kinase RIO1,Kd,10000.0,5.0,CHEMBL1051258
Dasatinib,CHEMBL5416410,CHEMBL4226,P49761,Dual specificity protein kinase CLK3,Kd,10000.0,5.0,CHEMBL1060240
Dasatinib,CHEMBL5416410,CHEMBL2634,P41240,Tyrosine-protein kinase CSK,Kd,1.0,9.0,CHEMBL1037547
Dasatinib,CHEMBL5416410,CHEMBL5520,Q8N752,Casein kinase I isoform alpha-like,Kd,10000.0,5.0,CHEMBL1063703
Dasatinib,CHEMBL5416410,CHEMBL2828,P48730,Casein kinase I isoform delta,Kd,10000.0,5.0,CHEMBL1050829
Dasatinib,CHEMBL5416410,CHEMBL4937,P49674,Casein kinase I isoform epsilon,Kd,1500.0,5.82,CHEMBL1050834
Dasatinib,CHEMBL5416410,CHEMBL2543,P78368,Casein kinase I isoform gamma-2,Kd,10000.0,5.0,CHEMBL1063704
Dasatinib,CHEMBL5416410,CHEMBL5084,Q9Y6M4,Casein kinase I isoform gamma-3,Kd,10000.0,5.0,CHEMBL1051284
Dasatinib,CHEMBL5416410,CHEMBL4128,Q02763,Angiopoietin-1 receptor,Kd,10000.0,5.0,CHEMBL1051315
Dasatinib,CHEMBL5416410,CHEMBL5388,Q9UKI8,Serine/threonine-protein kinase tousled-like 1,Kd,10000.0,5.0,CHEMBL1061931
Dasatinib,CHEMBL5416410,CHEMBL5404,Q86UE8,Serine/threonine-protein kinase tousled-like 2,Kd,10000.0,5.0,CHEMBL1061984
Dasatinib,CHEMBL5416410,CHEMBL4527,Q9UKE5,TRAF2 and NCK-interacting protein kinase,Kd,2000.0,5.7,CHEMBL1062874
Dasatinib,CHEMBL5416410,CHEMBL4599,Q07912,Activated CDC42 kinase 1,Kd,5.6,8.25,CHEMBL1051355
Dasatinib,CHEMBL5416410,CHEMBL2815,P04629,High affinity nerve growth factor receptor,Kd,10000.0,5.0,CHEMBL1061933
Dasatinib,CHEMBL5416410,CHEMBL4898,Q16620,BDNF/NT-3 growth factors receptor,Kd,10000.0,5.0,CHEMBL1062875
Dasatinib,CHEMBL5416410,CHEMBL5608,Q16288,NT-3 growth factor receptor,Kd,10000.0,5.0,CHEMBL1041998
Dasatinib,CHEMBL5416410,CHEMBL3983,P33981,Dual specificity protein kinase TTK,Kd,10000.0,5.0,CHEMBL1061934
Dasatinib,CHEMBL5416410,CHEMBL4367,P42681,Tyrosine-protein kinase TXK,Kd,2.1,8.68,CHEMBL1061187
Dasatinib,CHEMBL5416410,CHEMBL3629,P68400,Casein kinase II subunit alpha,Kd,10000.0,5.0,CHEMBL1060241
Dasatinib,CHEMBL5416410,CHEMBL4070,P19784,Casein kinase II subunit alpha',Kd,10000.0,5.0,CHEMBL1061141
Dasatinib,CHEMBL5416410,CHEMBL3123,Q9UIK4,Death-associated protein kinase 2,Kd,10000.0,5.0,CHEMBL1053760
Dasatinib,CHEMBL5416410,CHEMBL2468,O43293,Death-associated protein kinase 3,Kd,10000.0,5.0,CHEMBL1060181
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2094115,,MAP kinase p38,Kd,0.097,10.01,CHEMBL732616
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL3385,P27361,Mitogen-activated protein kinase 3,IC50,20000.0,4.7,CHEMBL680864
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1906,P04049,RAF proto-oncogene serine/threonine-protein kinase,IC50,1400.0,5.85,CHEMBL772303
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1841,P06241,Tyrosine-protein kinase Fyn,IC50,20000.0,4.7,CHEMBL823229
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL258,P06239,Tyrosine-protein kinase Lck,IC50,20000.0,4.7,CHEMBL841486
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,20000.0,4.7,CHEMBL816641
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2803,P43403,Tyrosine-protein kinase ZAP-70,IC50,20000.0,4.7,CHEMBL824037
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL203,P00533,Epidermal growth factor receptor,IC50,20000.0,4.7,CHEMBL677531
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1824,P04626,Receptor tyrosine-protein kinase erbB-2,IC50,20000.0,4.7,CHEMBL692794
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2094138,,cAMP-dependent protein kinase (PKA),IC50,20000.0,4.7,CHEMBL766843
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1991,O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,IC50,20000.0,4.7,CHEMBL702052
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4179,P45984,Mitogen-activated protein kinase 9,IC50,100.0,7.0,CHEMBL816404
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,Kd,1.3,8.89,CHEMBL734085
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,Kd,0.046,10.34,CHEMBL734088
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,Kd,0.1,10.0,CHEMBL734087
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,Kd,0.098,10.01,CHEMBL733328
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4223,P42685,Tyrosine-protein kinase FRK,Kd,360.0,6.44,CHEMBL860775
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2637,P53779,Mitogen-activated protein kinase 10,Kd,62.0,7.21,CHEMBL860894
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4602,Q15375,Ephrin type-A receptor 7,Kd,220.0,6.66,CHEMBL860660
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL5072,P54762,Ephrin type-B receptor 1,Kd,4200.0,5.38,CHEMBL860665
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4204,Q9HBH9,MAP kinase-interacting serine/threonine-protein kinase 2,Kd,1100.0,5.96,CHEMBL860651
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4179,P45984,Mitogen-activated protein kinase 9,Kd,5.6,8.25,CHEMBL860895
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4134,P29322,Ephrin type-A receptor 8,Kd,140.0,6.85,CHEMBL860777
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4954,P29320,Ephrin type-A receptor 3,Kd,580.0,6.24,CHEMBL860778
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,2200.0,5.66,CHEMBL859872
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL258,P06239,Tyrosine-protein kinase Lck,Kd,1100.0,5.96,CHEMBL860915
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,4200.0,5.38,CHEMBL859869
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4202,Q9H2G2,STE20-like serine/threonine-protein kinase,Kd,86.0,7.07,CHEMBL860653
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL3981,O94804,Serine/threonine-protein kinase 10,Kd,7.1,8.15,CHEMBL860781
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,2300.0,5.64,CHEMBL861044
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,1500.0,5.82,CHEMBL859868
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL3988,P54764,Ephrin type-A receptor 4,Kd,3900.0,5.41,CHEMBL860664
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,41.0,7.39,CHEMBL859873
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL3987,P54756,Ephrin type-A receptor 5,Kd,1300.0,5.89,CHEMBL860666
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4526,Q9UF33,Ephrin type-A receptor 6,Kd,430.0,6.37,CHEMBL859486
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4527,Q9UKE5,TRAF2 and NCK-interacting protein kinase,Kd,9.9,8.0,CHEMBL859485
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4128,Q02763,Angiopoietin-1 receptor,Kd,11.0,7.96,CHEMBL860794
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2068,P29317,Ephrin type-A receptor 2,Kd,3100.0,5.51,CHEMBL860779
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1974,P36888,Receptor-type tyrosine-protein kinase FLT3,Kd,1300.0,5.89,CHEMBL860797
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL279,P35968,Vascular endothelial growth factor receptor 2,Kd,3200.0,5.49,CHEMBL860900
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1955,P35916,Vascular endothelial growth factor receptor 3,Kd,2500.0,5.6,CHEMBL860889
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1913,P09619,Platelet-derived growth factor receptor beta,Kd,1000.0,6.0,CHEMBL860919
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4674,P53778,Mitogen-activated protein kinase 12,Kd,14.0,7.85,CHEMBL859643
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL3983,P33981,Dual specificity protein kinase TTK,Kd,1200.0,5.92,CHEMBL860776
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2815,P04629,High affinity nerve growth factor receptor,Kd,770.0,6.11,CHEMBL860803
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4036,Q00535,Cyclin-dependent kinase 5,Kd,390.0,6.41,CHEMBL859644
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL3961,Q15759,Mitogen-activated protein kinase 11,Kd,220.0,6.66,CHEMBL860916
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,Kd,0.24,9.62,CHEMBL860914
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,IC50,89.0,7.05,CHEMBL910448
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4179,P45984,Mitogen-activated protein kinase 9,IC50,6.0,8.22,CHEMBL910805
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL613416,,Blood,IC50,780.0,6.11,CHEMBL894102
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2094115,,MAP kinase p38,IC50,9.0,8.05,CHEMBL890008
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL614245,,THP-1,IC50,18.0,7.74,CHEMBL907525
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL613416,,Blood,IC50,780.0,6.11,CHEMBL907526
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL614245,,THP-1,IC50,13.0,7.89,CHEMBL933320
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,IC50,44.0,7.36,CHEMBL933319
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,IC50,17.0,7.77,CHEMBL933318
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL614245,,THP-1,IC50,18.0,7.74,CHEMBL927879
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL613416,,Blood,IC50,780.0,6.11,CHEMBL927880
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,Kd,0.1,10.0,CHEMBL984137
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL613416,,Blood,IC50,780.0,6.11,CHEMBL984134
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL614245,,THP-1,IC50,18.0,7.74,CHEMBL984133
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,Ki,6.4,8.19,CHEMBL987298
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,Ki,46.0,7.34,CHEMBL987299
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL5976,P04792,Heat shock protein beta-1,IC50,58.0,7.24,CHEMBL987300
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,IC50,47.0,7.33,CHEMBL987301
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL613107,,PBMC,IC50,30.0,7.52,CHEMBL987303
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4179,P45984,Mitogen-activated protein kinase 9,IC50,1000.0,6.0,CHEMBL989979
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1906,P04049,RAF proto-oncogene serine/threonine-protein kinase,IC50,1000.0,6.0,CHEMBL989971
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1841,P06241,Tyrosine-protein kinase Fyn,IC50,1000.0,6.0,CHEMBL989981
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2276,P45983,Mitogen-activated protein kinase 8,IC50,10000.0,5.0,CHEMBL989982
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2637,P53779,Mitogen-activated protein kinase 10,IC50,10000.0,5.0,CHEMBL989980
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL3961,Q15759,Mitogen-activated protein kinase 11,IC50,10000.0,5.0,CHEMBL989977
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4202,Q9H2G2,STE20-like serine/threonine-protein kinase,IC50,10000.0,5.0,CHEMBL989983
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4128,Q02763,Angiopoietin-1 receptor,IC50,10000.0,5.0,CHEMBL989984
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4527,Q9UKE5,TRAF2 and NCK-interacting protein kinase,IC50,10000.0,5.0,CHEMBL989985
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL258,P06239,Tyrosine-protein kinase Lck,IC50,1000.0,6.0,CHEMBL989975
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1974,P36888,Receptor-type tyrosine-protein kinase FLT3,Kd,5000.0,5.3,CHEMBL1061073
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL1955,P35916,Vascular endothelial growth factor receptor 3,Kd,7100.0,5.15,CHEMBL1060246
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4223,P42685,Tyrosine-protein kinase FRK,Kd,1200.0,5.92,CHEMBL1060247
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2999,O75914,Serine/threonine-protein kinase PAK 3,Kd,10000.0,5.0,CHEMBL1062779
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL5790,Q00537,Cyclin-dependent kinase 17,Kd,10000.0,5.0,CHEMBL1051349
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL5316,Q07002,Cyclin-dependent kinase 18,Kd,10000.0,5.0,CHEMBL1062782
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2534,O15530,3-phosphoinositide-dependent protein kinase 1,Kd,10000.0,5.0,CHEMBL1061922
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL6162,O94921,Cyclin-dependent kinase 14,Kd,10000.0,5.0,CHEMBL1051350
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4004,Q16816,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform",Kd,10000.0,5.0,CHEMBL1061153
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL5969,Q99755,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,Kd,10000.0,5.0,CHEMBL1061923
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL5667,P78356,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,Kd,10000.0,5.0,CHEMBL1062784
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4924,Q9UK32,Ribosomal protein S6 kinase alpha-6,Kd,10000.0,5.0,CHEMBL1039275
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4924,Q9UK32,Ribosomal protein S6 kinase alpha-6,Kd,10000.0,5.0,CHEMBL1061926
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL5426,Q86YV6,Myosin light chain kinase family member 4,Kd,10000.0,5.0,CHEMBL1051352
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL4202,Q9H2G2,STE20-like serine/threonine-protein kinase,Kd,150.0,6.82,CHEMBL1062787
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL279,P35968,Vascular endothelial growth factor receptor 2,Kd,3900.0,5.41,CHEMBL1051261
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL5491,P30291,Wee1-like protein kinase,Kd,10000.0,5.0,CHEMBL1061935
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL5405,Q86UX6,Serine/threonine-protein kinase 32C,Kd,10000.0,5.0,CHEMBL1062789
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2073,P07947,Tyrosine-protein kinase Yes,Kd,4900.0,5.31,CHEMBL1051262
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL5552,O00506,Serine/threonine-protein kinase 25,Kd,10000.0,5.0,CHEMBL1051263
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL3886,Q9NYL2,Mitogen-activated protein kinase kinase kinase 20,Kd,860.0,6.07,CHEMBL1051317
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2803,P43403,Tyrosine-protein kinase ZAP-70,Kd,10000.0,5.0,CHEMBL1061189
Doramapimod (BIRB 796),CHEMBL103667,CHEMBL2918,P22694,cAMP-dependent protein kinase catalytic subunit beta,Kd,10000.0,5.0,CHEMBL1039274
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL279,P35968,Vascular endothelial growth factor receptor 2,IC50,65.0,7.19,CHEMBL1010124
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3650,P11362,Fibroblast growth factor receptor 1,IC50,11.0,7.96,CHEMBL1010125
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1913,P09619,Platelet-derived growth factor receptor beta,IC50,5.0,8.3,CHEMBL1011001
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1868,P17948,Vascular endothelial growth factor receptor 1,IC50,3.0,8.52,CHEMBL1011003
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1955,P35916,Vascular endothelial growth factor receptor 3,IC50,3.0,8.52,CHEMBL1011004
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2742,P22607,Fibroblast growth factor receptor 3,IC50,3.0,8.52,CHEMBL1009184
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,IC50,3.0,8.52,CHEMBL1009185
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1844,P07333,Macrophage colony-stimulating factor 1 receptor,IC50,3.0,8.52,CHEMBL1009186
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1974,P36888,Receptor-type tyrosine-protein kinase FLT3,IC50,3.0,8.52,CHEMBL1009187
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1974,P36888,Receptor-type tyrosine-protein kinase FLT3,Kd,3.6,8.44,CHEMBL1063729
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1974,P36888,Receptor-type tyrosine-protein kinase FLT3,Kd,4.8,8.32,CHEMBL1061073
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1955,P35916,Vascular endothelial growth factor receptor 3,Kd,580.0,6.24,CHEMBL1060246
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4223,P42685,Tyrosine-protein kinase FRK,Kd,2300.0,5.64,CHEMBL1060247
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2999,O75914,Serine/threonine-protein kinase PAK 3,Kd,10000.0,5.0,CHEMBL1062779
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5790,Q00537,Cyclin-dependent kinase 17,Kd,3000.0,5.52,CHEMBL1051349
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5316,Q07002,Cyclin-dependent kinase 18,Kd,10000.0,5.0,CHEMBL1062782
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2534,O15530,3-phosphoinositide-dependent protein kinase 1,Kd,10000.0,5.0,CHEMBL1061922
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL6162,O94921,Cyclin-dependent kinase 14,Kd,10000.0,5.0,CHEMBL1051350
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4004,Q16816,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform",Kd,640.0,6.19,CHEMBL1061153
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5969,Q99755,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,Kd,1900.0,5.72,CHEMBL1061923
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5667,P78356,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,Kd,260.0,6.59,CHEMBL1062784
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4924,Q9UK32,Ribosomal protein S6 kinase alpha-6,Kd,4600.0,5.34,CHEMBL1039275
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4924,Q9UK32,Ribosomal protein S6 kinase alpha-6,Kd,10000.0,5.0,CHEMBL1061926
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5426,Q86YV6,Myosin light chain kinase family member 4,Kd,80.0,7.1,CHEMBL1051352
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4202,Q9H2G2,STE20-like serine/threonine-protein kinase,Kd,300.0,6.52,CHEMBL1062787
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL279,P35968,Vascular endothelial growth factor receptor 2,Kd,68.0,7.17,CHEMBL1051261
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5491,P30291,Wee1-like protein kinase,Kd,1200.0,5.92,CHEMBL1061935
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5405,Q86UX6,Serine/threonine-protein kinase 32C,Kd,10000.0,5.0,CHEMBL1062789
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2073,P07947,Tyrosine-protein kinase Yes,Kd,580.0,6.24,CHEMBL1051262
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5552,O00506,Serine/threonine-protein kinase 25,Kd,1200.0,5.92,CHEMBL1051263
